Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_inf_sisko,k_sisko,n_sisko,curve_rmse,curve_r2,curve_mse
Hypermer,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,106,F1_Hypermer_72.0_0.5,sisko,1.555714212147704,7.719385779971814,0.43804082057875476,6.866731654697076e-09,1.0,4.715200361761884e-17
Triton,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,107,F1_Triton_69.0_0.0,sisko,0.4551377345099613,3.4425723152200605,0.7496637054914819,5.0105772324042915e-08,0.9999999999999973,2.510588420188825e-15
Tego,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,108,F1_Tego_77.0_0.0,sisko,2.319630341618419,133.06736966141844,0.4171140032401384,2.0102563252211067e-09,1.0,4.041130493091468e-18
Triton,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,109,F1_Triton_74.0_0.5,sisko,3.3602887803499843,36.0197112148186,0.36103938622787046,3.258958951703613e-09,1.0,1.0620813448889112e-17
Hypermer,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,110,F1_Hypermer_74.0_0.5,sisko,2.336246880883377,20.42665311911653,0.49023618292383325,7.786476715365958e-14,1.0,6.062921963893623e-27
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,111,F1_Triton_69.0_0.5,sisko,0.24743063024436984,108.14153259758878,0.05000000049632283,0.7921707273358694,0.9997351028339916,0.6275344612478403
Tego,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,112,F1_Tego_72.0_0.0,sisko,2.1847574627809743,11.106342525629287,0.4915819244192825,1.132414318742273e-08,1.0,1.2823621892925265e-16
Hypermer,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,113,F1_Hypermer_74.0_0.0,sisko,2.5087657315131433,30.651134268431246,0.48151933913518136,4.250785300663453e-11,1.0,1.8069175672336484e-21
Triton,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,114,F1_Triton_72.0_0.0,sisko,2.0204591689828573,14.82734082790411,0.47990062281013474,2.9027191210461687e-09,1.0,8.425778295687042e-18
Tego,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,115,F1_Tego_77.0_0.25,sisko,3.2378818024974216,123.52911846752706,0.39654749822786667,1.7647557291322932e-07,1.0,3.1143627835052514e-14
Hypermer,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,116,F1_Hypermer_77.0_0.0,sisko,4.924902214276709,157.8250977857279,0.2962303695591931,4.040983935018542e-12,1.0,1.632955116307794e-23
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,117,F1_Triton_77.0_0.25,sisko,4.5091215047656945,162.7308784952359,0.30434532704725453,1.0147963499768109e-12,1.0,1.0298116319262579e-24
Triton,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,118,F1_Triton_72.0_0.25,sisko,1.9638382599334496,10.709661739693292,0.508925100370103,2.2395948682911448e-10,1.0,5.01578517407603e-20
Triton,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,119,F1_Triton_72.0_0.25,sisko,0.9481248269710135,11.121375173197551,0.6672972033835468,1.430018559699222e-10,1.0,2.044953081084237e-20
Hypermer,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,120,F1_Hypermer_77.0_0.25,sisko,5.130980007918961,59.148219991791315,0.44862714391579517,2.1514677431251107e-10,1.0,4.628813449707857e-20
Triton,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,121,F1_Triton_74.0_0.25,sisko,3.7021225274612664,63.638877472496674,0.2587232407764752,2.592872198051456e-11,1.0,6.7229862354281875e-22
Hypermer,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,122,F1_Hypermer_72.0_0.5,sisko,1.5428293647820743,12.791870631777307,0.5070272189733955,3.23215179105278e-09,1.0,1.0446805200405694e-17
Hypermer,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,123,F1_Hypermer_72.0_0.25,sisko,1.9460559428918411,14.514044057106762,0.4430339893520274,1.1499387465885562e-12,1.0,1.3223591209056597e-24
Hypermer,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,124,F1_Hypermer_69.0_0.5,sisko,0.7812374872077703,5.688782512787273,0.5736339170598811,7.662934715895907e-12,1.0,5.87205684600827e-23
Tego,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,125,F1_Tego_69.0_0.0,sisko,1.8131986080353217,12.753301390347163,0.13558789454153147,1.0688009455686218e-09,1.0,1.1423354612483798e-18
Tego,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,126,F1_Tego_69.0_0.5,sisko,0.00010000000000080176,2.6027922032627537,0.8670539026818944,0.0976842283888424,0.9573721108845545,0.009542208475923524
Triton,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,127,F1_Triton_72.0_0.5,sisko,1.5898978257289436,9.20110217426371,0.5680070584106424,8.973464272263974e-12,1.0,8.052306104559801e-23
Tego,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,128,F1_Tego_74.0_0.0,sisko,2.6686874657463155,33.98151253423141,0.45535046261620266,1.546348344042872e-11,1.0,2.3911932011241317e-22
Hypermer,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,129,F1_Hypermer_74.0_0.25,sisko,2.7662480848958424,18.215351915104144,0.5009310336544943,1.0255800994045675e-14,1.0,1.0518145402946825e-28
Hypermer,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,130,F1_Hypermer_69.0_0.0,sisko,0.00010000000000538025,3.8075059142571845,0.8231336564146425,0.05000758229852991,0.9965893674962072,0.002500758287344242
Tego,69.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,131,F1_Tego_69.0_0.25,sisko,0.0001000000023076849,5.557155087794575,0.7443270153746271,0.2114748493811666,0.9802666191952089,0.0447216119207871
Triton,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,132,F1_Triton_77.0_0.0,sisko,3.9335417546553773,162.8814588685391,0.339480229458765,3.959989653414823e-07,1.0,1.5681518055152448e-13
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,133,F1_Triton_77.0_0.5,sisko,0.8740069598133815,131.97799312198242,0.44442354063737,5.425517758084325e-08,1.0,2.9436242943288355e-15
Triton,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,134,F1_Triton_74.0_0.0,sisko,3.0176308442377118,32.47026915432235,0.39075471969850534,9.989040291762934e-10,1.0,9.97809259504633e-19
Tego,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,135,F1_Tego_74.0_0.5,sisko,3.667848454448723,75.52975154503602,0.19152975153523985,3.107395836233112e-10,1.0,9.655908883038884e-20
