Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
Tego,73.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,27,F1_Tego_73.0_0.5,constrained_cy,9.145013277077346,0.01,0.9585943861257504,0.7460981847053748,2.0,1.6094093596502055e-13,1.0,2.5901984869296847e-26
Tego,77.0,0.25,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,28,F1_Tego_77.0_0.25,constrained_cy,295.593164165075,0.01,99.99994596871454,0.5990397255232669,2.0,0.5796758230029756,0.9988255935862836,0.33602405977417704
Tego,69.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,29,F1_Tego_69.0_0.25,constrained_cy,5.314993910715303,0.01,0.4053896620170171,0.6520071451558819,2.0,7.251946429389431e-16,1.0,5.259072701473412e-31
Tego,77.0,0.25,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,30,F1_Tego_77.0_0.25,constrained_cy,5156.415235736585,0.01,99.99936465579873,0.3183413503439169,2.0,10.378020676965763,0.9896530292529931,107.7033131715289
Tego,77.0,0.25,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,31,F1_Tego_77.0_0.25,constrained_cy,4759.6798911939495,0.01,99.99007916109728,0.35117759114911096,2.0,6.334478136046209,0.9963094351811982,40.12561325604745
Tego,73.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,32,F1_Tego_73.0_0.25,constrained_cy,1199.591607741736,0.01,99.99158031071343,0.3747730072826697,2.0,3.395813997276658,0.9875066507425022,11.531552704100074
Tego,69.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,33,F1_Tego_69.0_0.5,constrained_cy,5.6702678008947975,0.01,0.6063538131351457,0.6681928493947481,2.0,1.0024788745496736e-12,1.0,1.0049638939183801e-24
Tego,73.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,34,F1_Tego_73.0_0.25,constrained_cy,760.5037624207376,0.01,99.99998122561138,0.3730840220007153,2.0,2.5918757961291656,0.9823468904473212,6.717820142560197
Tego,73.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,35,F1_Tego_73.0_0.5,constrained_cy,600.9838253771508,0.01,99.99989034867153,0.4407244513257985,2.0,2.370811231604886,0.9860418986504818,5.620745895903878
Tego,73.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,36,F1_Tego_73.0_0.5,constrained_cy,8.054165889009516,0.01,0.7122860982295856,0.7327814961150146,2.0,6.917915985570224e-15,1.0,4.785756158340805e-29
Tego,69.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,37,F1_Tego_69.0_0.25,constrained_cy,2.7893504408903165,0.01,0.23702847968618268,0.6296477522310563,2.0,3.019744938962381e-09,1.0,9.118859496388914e-18
