Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,49,F1_Triton_77.0_0.25,cy5,267.34180464749363,3.7633970551151337,1.8308610644841377,0.24918293302809433,7.761190803154934,4.768721684839351e-07,1.0,2.2740706507457063e-13
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,50,F1_Triton_77.0_0.25,cy5,262.90241852238216,4.6494712413532495,1.9338114843010508,0.2144607563713614,9.420139433306561,1.7220768636537682e-06,0.9999999999999993,2.9655487243315994e-12
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,51,F1_Triton_69.0_0.5,cy5,58.51880035412825,1.3410449466850913,2.4300906273953937,0.2015480024824916,9.088616221556737,8.031348480312281e-11,1.0,6.450255841221439e-21
Triton,73.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,52,F1_Triton_73.0_0.5,cy5,376.18537326834945,2.090186852852199,4.590661893912076,0.05000000000000001,9.999999999999973,2.633387011501964,0.9959310224726909,6.934727152347246
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,53,F1_Triton_77.0_0.25,cy5,839.0532606719343,6.028671572334138,2.853315543850198,0.08351602309639192,9.45041598882618,4.853728337201155e-05,0.999999999999881,2.355867877134949e-09
Triton,73.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,54,F1_Triton_73.0_0.25,cy5,687.3467683373786,2.38474987675813,4.346357508890682,0.050000000000101096,9.999999935285354,8.10917883768603,0.9902649561439731,65.75878142157495
Triton,73.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,55,F1_Triton_73.0_0.25,cy5,633.1239446868846,3.3425576520770783,4.79546584566399,0.05000000000000001,9.999999999999998,1.0672656431426348,0.9997215268463117,1.1390559530326618
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,56,F1_Triton_69.0_0.5,cy5,31.088076605174493,1.1316263720730564,1.3914982640093467,0.3234962336957347,8.918326595145063,1.8964885738401228e-08,1.0,3.596668910706143e-16
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,57,F1_Triton_77.0_0.5,cy5,256.0224808766665,3.4485267874639307,1.6937000151146862,0.2237392473921703,7.741955028089425,1.7812480028108772e-09,1.0,3.172844447517739e-18
Triton,73.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,58,F1_Triton_73.0_0.5,cy5,138.68138770462087,2.4836566171771812,2.073383371477568,0.12299189292561445,9.100685339117039,2.944711452280916e-05,0.9999999999991263,8.67132553719438e-10
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,59,F1_Triton_77.0_0.5,cy5,214.2123108615991,3.512233364737364,1.967199733293915,0.30865960300759704,6.354691605213143,7.625522170011592e-09,1.0,5.81485883653383e-17
Triton,73.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,60,F1_Triton_73.0_0.25,cy5,89.57750315748147,2.9036446812860492,2.0491983056394534,0.1819593451305895,6.345535204845253,1.5940032550548975e-09,1.0,2.5408463771256087e-18
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,61,F1_Triton_69.0_0.5,cy5,13.407344623516035,0.008511139772833494,2.0027023301534634,0.6021026809972762,0.8323974649962882,3.798684388699198e-09,1.0,1.4430003084947002e-17
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,62,F1_Triton_77.0_0.5,cy5,689.2579372871155,5.154360128206616,3.796353493685716,0.1543617700764925,2.338080509773739,2.2988957119859506e-07,1.0,5.2849214945873905e-14
